split,region,distance,axis,y_true,mean,total_variance,pit,crps
random,in,2e-06,9.772749,0.20031023,0.1877487,5.384551332099363e-05,0.956539,0.00868227
random,in,5e-06,10.028438,0.38396499,0.36679977,0.000173167529283,0.903954,0.0109279
random,in,6.8e-05,9.79026,0.1401023,0.16398205,0.0003355530207045,0.096183,0.01520006
random,in,0.000404,7.035188,-0.32170181,-0.31125647,0.0026197843253612,0.419147,0.01280886
random,in,3.7e-05,8.601204,0.30719326,0.3017436,0.0001465106470277,0.673728,0.00379132
random,in,1.6e-05,9.398044,0.29132792,0.29260546,0.0003274650371167,0.471859,0.00426491
random,in,0.000591,6.399601,0.1717089,0.16885552,0.0002461777767166,0.572153,0.00387313
random,in,0.00016,9.255005,0.2228208,0.21073131,0.0002047059388132,0.800937,0.00719271
random,in,0.000176,7.407318,0.32424402,0.32944456,0.0002798554487526,0.377949,0.00454928
random,in,0.000311,6.228264,0.17035599,0.14028873,0.0002903103886637,0.96119,0.02098576
random,in,5.2e-05,9.033547,0.21749219,0.20730901,9.13760086405091e-05,0.856627,0.0061945
random,in,0.000388,5.640467,0.22663987,0.23361678,0.0001328854705207,0.272511,0.00432894
random,in,0.000509,7.779595,0.33518313,0.31682712,0.0008031902252696,0.741408,0.011207
random,in,6.5e-05,8.340446,0.31535476,0.32220206,0.0001349547528661,0.27779,0.0042799
random,in,0.000101,9.770885,0.28671968,0.28921032,0.0001781423197826,0.425984,0.00330401
random,in,8.2e-05,9.648212,0.29983843,0.30181962,0.0001107506031985,0.425337,0.00260772
random,in,7e-05,8.856061,0.31242572,0.31736964,0.0001142270921263,0.321833,0.0033941
random,in,0.001057,6.657738,0.21590307,0.21908665,0.0002810752775985,0.424697,0.00415842
random,in,0.000647,10.685267,0.27466145,0.25556239,0.0003032977692782,0.863608,0.01167929
random,in,2.9e-05,8.069992,0.23577248,0.23761316,0.0002865718561224,0.456707,0.00403586
random,in,3e-06,9.600903,0.23191148,0.23338047,4.412095222505741e-05,0.412486,0.00168137
random,in,0.0002,10.858649,0.19591738,0.20270963,0.0005885657737962,0.389749,0.00642326
random,in,0.000684,4.785774,0.15402522,0.16254023,0.0003386028693057,0.321774,0.00584474
random,in,0.000616,6.199798,0.12084365,0.1589444,0.0003368563775438,0.018951,0.02799951
random,in,2.3e-05,9.502485,0.15849495,0.15960792,8.323744259541854e-05,0.451453,0.0021862
random,in,9.8e-05,9.081824,0.40883742,0.4086315,0.0001335558627033,0.507108,0.00270219
random,in,0.00014,7.840071,0.25833836,0.26662433,0.0001264624152099,0.230615,0.0049592
random,in,8.1e-05,8.968365,0.2154205,0.20602778,0.0004324509063735,0.674247,0.00652408
random,in,3.8e-05,10.148678,0.21825683,0.21206725,7.439977343892679e-05,0.763494,0.00371538
random,in,1.1e-05,9.278005,0.21237677,0.21849033,0.000157262707944,0.312949,0.00409665
random,in,2.6e-05,9.504432,0.25071302,0.24567661,4.184294812148437e-05,0.78189,0.00300157
random,in,5.7e-05,9.403156,-0.32467014,-0.29190791,0.002782960422337,0.267286,0.02019427
random,in,7.8e-05,9.620957,0.28992834,0.2931537,7.954976172186434e-05,0.358816,0.00254465
random,in,0.000139,6.313117,0.22758535,0.23504624,0.0002589551731944,0.321454,0.00511644
random,in,4.3e-05,10.010883,0.19796795,0.19627121,6.167484389152378e-05,0.585527,0.00198097
random,in,1.5e-05,9.818285,0.23028304,0.22450733,0.0001041230425471,0.71431,0.00365511
random,in,3.6e-05,5.91081,0.35681089,0.35932845,0.0002486882149241,0.436581,0.00384534
random,in,8.2e-05,10.198335,0.27349222,0.27693251,7.688647019676864e-05,0.347401,0.00258084
random,in,8.4e-05,9.879148,0.36135148,0.35992581,6.372918142005801e-05,0.570869,0.0019669
random,in,0.000109,8.078426,0.1741065,0.18873866,0.0002073143841698,0.154759,0.00883469
random,in,1.7e-05,9.698642,0.3359307,0.34014079,0.000165622725035,0.371782,0.00355213
random,in,3e-05,10.006001,0.20905798,0.20250492,5.391119339037687e-05,0.813936,0.00390576
random,in,0.000658,5.358201,0.16598065,0.17925495,0.0002207552170148,0.185816,0.0079122
random,in,0.000365,6.516474,0.22895003,0.23242268,0.0001420460175722,0.385384,0.00318608
random,in,0.000386,6.433032,0.18372302,0.14535515,0.0005979321431368,0.941684,0.02579413
random,in,9e-06,8.411885,0.29740348,0.28657037,0.0002330619317945,0.761026,0.00651195
random,in,1.3e-05,8.876765,0.12148648,0.15800652,0.0003709642915055,0.028972,0.02608364
random,in,6.8e-05,5.840972,0.09339398,0.18278302,0.0014227405190467,0.008898,0.0683329
random,in,1.2e-05,9.359259,0.24064812,0.25364763,0.0002688877575565,0.213959,0.00774087
random,in,2.1e-05,8.019546,0.31728695,0.32229173,0.0001530657318653,0.342913,0.00368811
random,in,2.7e-05,9.76532,0.26691282,0.26228875,0.0001655779778957,0.640335,0.00366299
random,in,1.7e-05,10.110166,0.24787687,0.25111634,7.137440115911886e-05,0.350695,0.0024639
random,in,2e-05,9.988973,0.32661659,0.32670528,8.466500730719417e-05,0.496155,0.00215065
random,in,6.2e-05,8.599519,0.24849513,0.24693112,0.0003056609712075,0.535641,0.00414151
random,in,5.9e-05,9.452154,0.22341485,0.22025478,4.290724973543547e-05,0.685249,0.00212745
random,in,3.6e-05,9.419693,0.33002572,0.33575994,5.515666998689994e-05,0.220027,0.00341909
random,in,0.00054,6.096809,0.17623601,0.17529768,0.000256335362792,0.523368,0.0037635
random,in,0.000192,9.549997,0.25537174,0.2523818,7.785282650729641e-05,0.632644,0.00246237
random,in,0.000295,8.509376,0.2126608,0.21643987,0.0001041555296978,0.355583,0.00293698
random,in,2.9e-05,9.386611,0.10541785,0.1017584,0.0001234447699971,0.629061,0.00307303
random,in,4.9e-05,8.615331,0.22045756,0.21981001,6.731429311912507e-05,0.531454,0.00193774
random,in,4.5e-05,10.178957,0.23120036,0.22279076,4.928782072965987e-05,0.884514,0.00523989
random,in,4e-05,9.63258,0.17633531,0.17791131,6.082944310037419e-05,0.419931,0.00194928
random,in,0.00125,5.135893,0.29869984,0.29135594,0.0001511705486336,0.724847,0.00457305
random,in,3e-06,9.493415,0.35479613,0.35260123,0.0001330370141658,0.575461,0.00286161
random,in,2e-06,7.10757,0.25750709,0.23671877,0.0003751790500245,0.85842,0.01266213
random,in,0.000279,8.415075,0.23782454,0.23351002,0.0001278924464713,0.648589,0.00329167
random,in,5.1e-05,10.179944,0.18657941,0.18583412,9.446238254895434e-05,0.530562,0.00229411
random,in,2.9e-05,10.13735,0.25626704,0.25597367,7.746716437395662e-05,0.513295,0.00206078
random,in,0.000344,5.83238,0.35803843,0.35655728,0.0002223542687715,0.539561,0.0035434
random,in,9.3e-05,8.805864,0.29822725,0.28617829,0.0002256152947666,0.788772,0.00717192
random,in,7.6e-05,7.547135,0.2347737,0.24941285,0.0001599458337295,0.12353,0.00905105
random,in,4.4e-05,7.462118,0.22534344,0.22074723,0.0002021919644903,0.626741,0.00391059
random,in,0.000136,8.511629,0.06828486,0.08165878,0.0008642714237794,0.324584,0.00925645
random,in,9.7e-05,5.62111,0.26629034,0.26664633,0.0001063212475855,0.486229,0.00241458
random,in,0.000102,9.713868,0.25343632,0.24900255,0.0001046521356329,0.667642,0.00314554
random,in,2.3e-05,8.333767,0.13398671,0.13902001,0.0003961200127378,0.400175,0.0051563
random,in,0.000117,9.443889,0.20138341,0.19851154,5.917584348935634e-05,0.645548,0.00222055
random,in,0.000264,10.401176,0.22962414,0.21922386,0.0002080220874631,0.764573,0.00623926
random,in,4.6e-05,7.564412,0.12915336,0.12660393,0.0004849481047131,0.546083,0.00526394
random,in,3.9e-05,9.077372,0.21905142,0.22030267,4.391478432808072e-05,0.425119,0.00164263
random,in,0.000391,5.773321,0.15504436,0.16070247,0.0002273466088809,0.353735,0.0043609
random,in,0.001618,10.664401,0.29770804,0.2803041,0.0003030084480997,0.8413,0.0104846
random,in,0.000154,10.069425,0.35546834,0.35450298,5.520668491953984e-05,0.551687,0.00178635
random,in,0.000204,10.185493,0.24938509,0.24994811,7.841852493584156e-05,0.474653,0.00208374
random,in,0.000919,11.405321,0.19154976,0.21550214,0.0002265278744744,0.055756,0.01617473
random,in,4.9e-05,9.920535,0.37869138,0.37611252,8.072697528405115e-05,0.612953,0.00239299
random,in,3e-06,9.698449,0.35813578,0.35272199,0.0001115085542551,0.695913,0.00355142
random,in,4.4e-05,9.142853,0.32396292,0.31776443,0.0001139942760346,0.71923,0.00389174
random,in,0.00014,10.251614,0.23431478,0.24113902,8.479623647872359e-05,0.229322,0.00408205
random,in,0.000116,7.585274,0.2351167,0.21400955,0.0003532554255798,0.869284,0.01296736
random,in,7.9e-05,8.136945,0.19724784,0.1975604,0.0001151367250713,0.488381,0.00251122
random,in,2.1e-05,9.679563,0.17884263,0.19977248,0.0002955465461127,0.111715,0.01309152
random,in,5.5e-05,9.063135,0.14902212,0.16915587,0.0003771688789129,0.149936,0.01219287
random,in,1.1e-05,9.535393,0.42835618,0.41561133,0.0002048892783932,0.813369,0.00759525
random,in,0.00038,6.867023,0.22679688,0.2282773,0.0001560881210025,0.452838,0.00298958
random,in,0.000751,4.464824,0.24568362,0.2431076,0.0001464696106268,0.584278,0.00304621
random,in,0.000649,10.416014,0.20890541,0.20177045,0.0002460079849697,0.67541,0.00493839
random,in,0.000252,7.28452,0.32677228,0.30300507,0.0002446711878292,0.935676,0.01581911
random,in,0.000261,5.95103,0.13024992,0.14454189,0.00090934173204,0.317769,0.00969995
random,in,0.000971,4.36929,0.26876349,0.26463765,0.0001138207080657,0.65052,0.00312194
random,in,0.00013,6.663259,0.26608721,0.26972094,0.0001368748489767,0.378055,0.00318074
random,in,1.3e-05,9.852468,0.21663264,0.21348381,4.46756966994144e-05,0.681216,0.0021431
random,in,0.000642,5.693271,0.24862732,0.24955857,0.0001509216090198,0.469788,0.0028991
random,in,0.000628,6.8832,0.2163458,0.21386126,0.0001974038023035,0.570181,0.00345825
random,in,3.4e-05,8.929849,0.2551382,0.26443821,0.0001619042595848,0.232422,0.00557075
random,in,0.000177,7.832716,0.23349864,0.24094169,0.0002168236242141,0.306613,0.00491091
random,in,7.5e-05,9.614878,0.2368709,0.24344644,4.388557863421738e-05,0.160455,0.00395753
random,in,0.000326,5.723348,0.24980073,0.24524733,0.0001429287804057,0.64835,0.00347751
random,in,0.000257,7.7829,0.35004559,0.34118867,0.0001521612721262,0.763625,0.00531611
random,in,8.4e-05,10.184415,0.26082284,0.26274121,7.61153205530718e-05,0.41298,0.00220646
random,in,0.000383,7.957013,0.04569867,0.0368546,0.0004725378821603,0.657941,0.00649605
random,in,4e-06,10.007082,0.2238247,0.22070174,4.875106969848275e-05,0.672662,0.00217985
random,in,3.1e-05,9.541241,0.27154157,0.27436316,3.94119051634334e-05,0.326554,0.00196469
random,in,4.1e-05,8.891977,0.29935416,0.29643422,8.551980135962367e-05,0.623903,0.00252592
random,in,6.9e-05,8.157625,0.23218539,0.23519054,0.0002424906706437,0.423486,0.00386977
random,in,0.0005,5.982216,0.13586938,0.14721592,0.0004116326163057,0.287994,0.00720893
random,in,2.7e-05,9.852445,0.27746674,0.2769542,5.9333473473088816e-05,0.526526,0.00181371
random,in,0.000372,7.057028,0.25061491,0.2463342,0.0001008056788123,0.665076,0.00306363
random,in,0.000106,8.749355,0.2976565,0.31277189,0.0001707748015178,0.123705,0.009344
random,in,3e-06,9.45435,0.18647288,0.18080139,6.734691123710945e-05,0.755247,0.00342211
random,in,0.00091,7.415447,0.30005041,0.29789215,0.0001771227689459,0.564413,0.00324951
random,in,1.8e-05,9.353778,0.21713797,0.21749663,3.9514503441751e-05,0.47725,0.00147718
random,in,2e-05,9.670036,0.26039079,0.24174981,0.0004165650752838,0.819465,0.01112631
random,in,5.7e-05,9.158822,0.21347328,0.21143159,0.000208322860999,0.556245,0.00348804
random,in,0.000311,7.436097,0.29922543,0.3051548,0.0001864016667241,0.332038,0.00420208
random,in,1e-06,6.667219,0.19949654,0.20949078,0.0001519203942734,0.208725,0.00594726
random,in,9e-05,9.188203,0.21834417,0.22967748,0.000242279988015,0.233273,0.0067915
random,in,0.000128,11.868118,0.22517694,0.23702195,0.0003091624821536,0.250263,0.0071773
random,in,2.8e-05,10.48338,0.13558308,0.11942395,0.0002633372205309,0.840321,0.0097295
random,in,2.9e-05,8.806498,0.1913102,0.20035899,0.0002443964476697,0.281356,0.00568646
random,in,1.6e-05,10.043852,0.320785,0.32067111,6.526696961373091e-05,0.505624,0.00188861
random,in,8.4e-05,5.03401,0.15310035,0.16100225,0.0003696201601997,0.340532,0.00577064
random,in,2.5e-05,9.480878,0.19399157,0.18661946,5.905018042540178e-05,0.831311,0.00441932
random,in,1.2e-05,9.198696,0.25421119,0.25113404,3.940079477615655e-05,0.688013,0.00205694
random,in,0.000189,9.618021,0.24022291,0.24831271,0.0001312631648033,0.240063,0.00486613
random,in,5.1e-05,9.464187,0.2824149,0.30154258,0.0001086950942408,0.033277,0.01351827
random,in,0.001147,11.717015,0.10305651,0.10828264,0.0002588871284388,0.372664,0.00443145
random,in,3.8e-05,9.867068,0.23369805,0.22043976,6.183442019391805e-05,0.954108,0.00911932
random,in,0.000497,8.415427,0.35061609,0.34291664,0.0003051512467209,0.670307,0.00541467
random,in,0.000155,8.04445,0.12963536,0.12022626,0.0002820534573402,0.712346,0.00597446
random,in,1.2e-05,10.059636,0.25286796,0.25021505,4.117264325032011e-05,0.66036,0.00193097
random,in,2.2e-05,9.908785,0.33090564,0.33784148,0.0001839701290009,0.30455,0.00455462
random,in,8e-06,9.277975,0.22027386,0.21653271,8.898448140826076e-05,0.654167,0.00278876
random,in,0.000123,10.183443,0.22838626,0.22986846,4.144502599956468e-05,0.408955,0.00164002
random,in,6.2e-05,10.186685,0.10565826,0.11285262,0.0004344499320723,0.364986,0.00585195
random,in,0.000143,4.134033,0.1388681,0.13746205,0.0002767507103271,0.533678,0.00393509
random,in,6e-06,9.14472,0.26740115,0.27393264,0.0001681795110926,0.307255,0.00431594
random,in,0.000648,6.336317,0.19153284,0.15058136,0.0003042980097234,0.990552,0.0312207
random,in,3.7e-05,9.988077,0.18232173,0.18515249,6.401725840987638e-05,0.361745,0.00226524
random,in,6.5e-05,9.687357,0.13002515,0.15673724,0.0003333314671181,0.071722,0.01757494
random,in,0.000268,10.978855,0.14014295,0.1187353,0.000372901908122,0.866197,0.01311824
random,in,3.4e-05,7.438755,0.11680151,0.13458177,0.000328396592522,0.163258,0.01068573
random,in,0.000388,11.048346,0.1614776,0.17122604,0.0003666107077151,0.305329,0.00641295
random,in,7.5e-05,8.191039,0.28875148,0.28342727,0.0001311747910222,0.678987,0.00364655
random,in,1.7e-05,8.608198,0.2492249,0.25498185,0.000138060277095,0.312082,0.00384919
random,in,2.6e-05,9.812255,0.20062936,0.19491825,6.181942444527522e-05,0.766194,0.0034233
random,in,2e-06,9.448653,0.20549293,0.20692942,4.542248643701896e-05,0.415608,0.0016967
random,in,0.000137,9.598608,0.13488557,0.18306907,0.0004397490993142,0.010789,0.03650693
random,in,4.5e-05,8.820118,0.27484063,0.26517597,0.0002162829478038,0.744463,0.00588325
random,in,9.3e-05,9.045718,0.22766014,0.23341861,0.0001066566328518,0.288563,0.00366224
random,in,0.000145,7.29852,0.15291909,0.11633474,0.0002898466773331,0.984178,0.02717133
random,in,3e-05,8.61195,0.30637995,0.3021453,0.0001240392302861,0.64811,0.00323744
random,in,1.6e-05,9.757334,0.34936955,0.34759536,0.0001338564761681,0.560938,0.00281209
random,in,3.6e-05,8.645228,0.20994568,0.20601535,0.0001122922694776,0.644643,0.0030514
random,in,1.4e-05,9.796058,0.18951459,0.18962821,9.179156768368556e-05,0.495269,0.00223952
random,in,0.000262,6.14344,0.22321116,0.2266418,0.0002939757832791,0.420706,0.0042798
random,in,2e-06,7.702222,0.23326593,0.23087266,0.0002548230986576,0.559588,0.00387339
random,in,2.4e-05,9.945049,0.29483579,0.2921423,4.2788269638549536e-05,0.659745,0.00196498
random,in,0.000198,7.51045,0.27254244,0.26316413,0.0001726751506794,0.762291,0.00563327
random,in,2.8e-05,9.831834,0.17519897,0.18409412,8.712621638551354e-05,0.170303,0.00532865
random,in,6.3e-05,7.308828,0.19242535,0.19531618,0.0004016552993562,0.442654,0.00484962
random,in,8e-06,4.637272,0.2810751,0.27915972,0.0001339997979812,0.565711,0.00283136
random,in,1.2e-05,6.256359,0.24719108,0.2304804,0.0004607752198353,0.781858,0.00995922
random,in,1.2e-05,9.255635,0.19139172,0.18856665,5.652521940646693e-05,0.646452,0.00217558
random,in,2.2e-05,9.653176,0.16455571,0.14614467,0.0004753007087856,0.800802,0.01095368
random,in,1.4e-05,9.515018,0.31216233,0.31284964,0.0001438977051293,0.477155,0.00281905
random,in,0.000204,10.251,-0.26184357,-0.28802067,0.0029852895531803,0.684067,0.01767837
random,in,8.4e-05,8.904887,0.35335253,0.35831702,7.208134047687054e-05,0.279361,0.00311029
random,in,3.7e-05,8.231212,0.21332268,0.20035374,0.0001561328972456,0.850343,0.00785532
random,in,0.001246,4.265756,0.18345752,0.19147316,0.0001761444873409,0.272937,0.00497626
random,in,2e-06,8.961127,0.23987939,0.23748489,7.998409273568541e-05,0.60555,0.00234427
random,in,0.000235,7.702647,0.22286692,0.21172781,0.0001637252571526,0.807999,0.00663186
random,in,1.9e-05,10.026326,0.37029129,0.37816569,0.000256564177107,0.311498,0.00525722
random,in,3.4e-05,9.403787,0.23257852,0.23407808,6.450588989537209e-05,0.425945,0.00198831
random,in,3e-05,5.635094,0.12651056,0.14296472,0.0004865480586886,0.227847,0.00983642
random,in,0.000114,6.469539,0.2298185,0.22974178,0.0001805173233151,0.502278,0.00314002
random,in,0.00012,9.785881,0.27395087,0.26345032,4.427185922395438e-05,0.942734,0.00707218
random,in,0.002168,11.715101,0.12932733,0.13749826,0.0003109452081844,0.321549,0.0056049
random,in,7.6e-05,9.616617,0.35935756,0.35603529,7.897699833847582e-05,0.645738,0.00256662
random,in,5e-06,9.237727,0.24025652,0.23767929,4.1359980968991295e-05,0.655694,0.00190953
random,in,0.000151,10.143855,0.24947718,0.23985913,4.688082481152378e-05,0.919948,0.006252
random,in,0.000321,11.564925,0.2111553,0.23853286,0.0008463666890747,0.173338,0.0163807
random,in,5.5e-05,9.07499,0.29115457,0.28468657,0.0001610839390195,0.69484,0.00425329
random,in,1.6e-05,10.187501,0.26074988,0.25734165,3.444906906224787e-05,0.719273,0.00213972
random,in,0.000252,5.602225,0.40258386,0.40488148,0.000161935124197,0.428359,0.00313891
random,in,2e-06,9.392874,0.27448701,0.26158661,0.0003054541302844,0.769781,0.0077196
random,in,7.7e-05,7.370508,0.30768733,0.30949381,0.0001537013158667,0.442075,0.00300209
random,in,0.000115,8.216007,0.26539293,0.28333446,0.0001598087983438,0.077913,0.01169777
random,in,6.6e-05,7.580096,0.25440812,0.2574864,0.0001948379504028,0.412728,0.00353175
random,in,0.000222,7.324432,0.3395467,0.33323759,0.0002436197100905,0.656973,0.00465135
random,in,7e-06,10.076553,0.35931705,0.36973637,0.0001399387838318,0.189217,0.00620615
random,in,9.1e-05,9.927818,0.33321068,0.33175012,4.661901766667143e-05,0.584693,0.0017198
random,in,0.000117,9.165737,0.37158008,0.36490321,5.0895359891001135e-05,0.82534,0.00399297
random,in,0.000111,6.113082,0.15258108,0.16245449,0.0002925752778537,0.281892,0.00620989
random,in,0.000187,4.382349,0.21066288,0.21082327,0.0002738502807915,0.496133,0.0038679
random,in,6.7e-05,9.366619,0.36154541,0.34606937,0.0002222415059804,0.850393,0.00937418
random,in,0.000147,6.334325,0.21425381,0.20718732,0.0001483038940932,0.719133,0.00443738
random,in,8.9e-05,9.469645,0.29094594,0.29318005,0.0001070585713023,0.414525,0.00260972
random,in,2.3e-05,9.933728,0.3269671,0.32930449,7.503869710490108e-05,0.393646,0.00227448
random,in,5.3e-05,10.057299,0.25700637,0.25461122,3.899741204804741e-05,0.649342,0.00182143
